Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps
18/05/2018,1012.349976,1006.075012,2608730,10596.40039,958.7227819,0.783066084,10.59997559,1012.280005,1002.505005,988.0337555,1008.745292,1002.939369,991.7936715,1012.056913,1014.188507,1010.124867,1.418483519,951.5163983,1024.551113,61.70176959,12.125,14.2663373,10369820,988.3984865,-6.274963379,1.047066315,1013.875,1011.674988,1018.900024,1010.875,1005.875,0.0458,9.25
21/05/2018,1008.049988,996.5250244,2424054,10516.7002,959.0510539,0.753139627,17.47497559,1009.41001,1003.287506,988.9625061,1004.67187,1001.773124,992.2442765,1004.164002,1010.022764,1009.237334,1.280472871,952.5736202,1025.351392,55.60335779,17.47497559,14.49552575,7945766,993.0250244,-11.52496338,1.733542562,1006.075012,1013.875,1011.674988,1018.900024,1010.875,0.0458,9.25
22/05/2018,999.3499756,994.9500122,1980186,10536.7002,959.3039209,0.674681861,14.22497559,1004.620007,1004.430005,990.3162567,1001.431251,1000.532558,992.5019656,998.9322592,1006.267256,1008.109784,1.145199595,955.1729228,1025.459591,54.6441155,14.22497559,14.47620074,5965580,1032.5,-4.399963379,1.423422818,996.5250244,1006.075012,1013.875,1011.674988,1018.900024,0.0458,9.25
23/05/2018,993.9000244,983.75,2863146,10430.34961,959.5503863,0.969830068,15.29998779,999.0350098,1003.885004,991.1287567,995.5375004,997.4811842,991.6684451,989.9423394,999.6766302,1005.035667,0.936582731,957.4105106,1024.847003,48.26735564,15.29998779,14.53504267,3102434,1032.5,-10.15002441,1.539389015,994.9500122,996.5250244,1006.075012,1013.875,1011.674988,0.0458,9.25
24/05/2018,983.5499878,993,2260372,10513.84961,959.8145246,0.762423973,16.95001221,994.8600098,1003.550006,992.7600067,994.6916669,996.6664235,991.7952599,990.3976706,997.796075,1004.00415,0.836568561,962.1361954,1023.383818,53.13189758,16.95001221,14.70754049,5362806,1030.468,9.450012207,1.723350355,983.75,994.9500122,996.5250244,1006.075012,1013.875,0.0458,9.25
25/05/2018,995,1004.349976,2379794,10605.15039,960.1817307,0.824165202,13.04998779,994.5150024,1003.397504,994.7212555,997.9111031,998.0634329,992.9909471,997.1947297,1000.130701,1005.118898,0.83959313,966.497886,1022.944625,58.31187126,15,14.72843046,7742600,1027.33042,9.349975586,1.311556562,993,983.75,994.9500122,996.5250244,1006.075012,0.0458,9.25
28/05/2018,1003.900024,1021.099976,2551970,10688.65039,960.7156363,0.88897322,23,999.4299927,1004.420001,997.6912537,1005.640727,1002.251895,995.6679974,1010.316228,1007.37022,1009.062999,0.96597595,971.5691959,1023.813311,64.54043793,23,15.31925685,10294570,1026,17.19995117,2.291064791,1004.349976,993,983.75,994.9500122,996.5250244,0.0458,9.25
29/05/2018,1019,1016.299988,1675622,10633.2998,961.0336737,0.590166468,11.94995117,1003.699988,1004.159998,999.8987518,1009.193814,1004.806094,997.6329489,1014.679539,1011.083613,1011.530049,1.015056815,975.3700782,1024.427425,61.69571031,11.94995117,15.07859216,8618948,978.1749878,-2.700012207,1.17271356,1021.099976,1004.349976,993,983.75,994.9500122,0.0458,9.25
30/05/2018,1009.849976,1024.175049,2433498,10614.34961,961.5540298,0.874286608,18.34997559,1011.784998,1005.410004,1001.870004,1014.187559,1008.327722,1000.160768,1021.173872,1016.345206,1015.021409,1.104046207,976.2168706,1027.523138,64.46319744,18.34997559,15.31226241,11052446,978.1749878,14.32507324,1.817099176,1016.299988,1021.099976,1004.349976,993,983.75,0.0458,9.25
31/05/2018,1050,1069.724976,19819596,10736.15039,968.3577723,5.39959566,40,1027.129993,1010.995001,1006.158752,1032.700031,1019.490859,1006.785931,1049.699221,1035.184095,1026.225467,1.519592839,968.1963496,1044.121155,75.49263303,55.82495117,18.20602589,30872042,980.1079883,19.72497559,3.80952381,1024.175049,1016.299988,1021.099976,1004.349976,993,0.0458,9.25
